2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:22:27,256 - walk - INFO - 第 256 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:08:40~11:08:40), 在原表中命中的范围为(60000~60000), 筛选结果为 0 条数据
2021-08-09 16:22:27,430 - walk - INFO - 第 258 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:11:07~11:11:08), 在原表中命中的范围为(65593~65602), 筛选结果为 10 条数据
2021-08-09 16:22:27,853 - walk - INFO - 第 263 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:14:19~11:14:20), 在原表中命中的范围为(67475~67484), 筛选结果为 10 条数据
2021-08-09 16:22:28,021 - walk - INFO - 第 265 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:14:58~11:15:00), 在原表中命中的范围为(67864~67884), 筛选结果为 21 条数据
2021-08-09 16:22:28,191 - walk - INFO - 第 267 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:07~11:15:09), 在原表中命中的范围为(67955~67974), 筛选结果为 20 条数据
2021-08-09 16:22:28,360 - walk - INFO - 第 269 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:19~11:15:21), 在原表中命中的范围为(68075~68094), 筛选结果为 20 条数据
2021-08-09 16:22:28,615 - walk - INFO - 第 272 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:41~11:15:45), 在原表中命中的范围为(68296~68335), 筛选结果为 40 条数据
2021-08-09 16:22:28,793 - walk - INFO - 第 274 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:50~11:15:56), 在原表中命中的范围为(68387~68446), 筛选结果为 60 条数据
2021-08-09 16:22:28,962 - walk - INFO - 第 276 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:17:06~11:17:07), 在原表中命中的范围为(69145~69153), 筛选结果为 9 条数据
2021-08-09 16:22:29,039 - walk - INFO - 第 277 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:17:18~11:17:21), 在原表中命中的范围为(69264~69293), 筛选结果为 30 条数据
2021-08-09 16:22:29,346 - walk - INFO - 第 279 号筛选条件(类别2)耗时 0.15 秒, 条件范围(11:17:44~11:17:46), 在原表中命中的范围为(69518~69532), 筛选结果为 15 条数据
2021-08-09 16:22:29,603 - walk - INFO - 第 281 号筛选条件(类别2)耗时 0.09 秒, 条件范围(11:17:55~11:17:56), 在原表中命中的范围为(69622~69631), 筛选结果为 10 条数据
2021-08-09 16:22:29,949 - walk - INFO - 第 284 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:20:08~11:20:13), 在原表中命中的范围为(70938~70987), 筛选结果为 50 条数据
2021-08-09 16:22:30,372 - walk - INFO - 第 289 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:21:27~11:21:29), 在原表中命中的范围为(71712~71731), 筛选结果为 20 条数据
2021-08-09 16:22:30,537 - walk - INFO - 第 291 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:21:47~11:21:49), 在原表中命中的范围为(71911~71930), 筛选结果为 20 条数据
2021-08-09 16:22:30,794 - walk - INFO - 第 294 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:23:28~11:23:31), 在原表中命中的范围为(72920~72948), 筛选结果为 29 条数据
2021-08-09 16:22:30,963 - walk - INFO - 第 296 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:24:15~11:24:17), 在原表中命中的范围为(73391~73410), 筛选结果为 20 条数据
2021-08-09 16:22:31,209 - walk - INFO - 第 299 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:24:43~11:24:49), 在原表中命中的范围为(73672~73731), 筛选结果为 60 条数据
2021-08-09 16:22:31,559 - walk - INFO - 第 303 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:28:00~11:28:03), 在原表中命中的范围为(75536~75565), 筛选结果为 30 条数据
2021-08-09 16:22:31,813 - walk - INFO - 第 306 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:28:59~11:29:05), 在原表中命中的范围为(76128~76188), 筛选结果为 61 条数据
2021-08-09 16:22:31,977 - walk - INFO - 第 308 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:29:10~11:29:15), 在原表中命中的范围为(76239~76288), 筛选结果为 50 条数据
2021-08-09 16:22:32,144 - walk - INFO - 第 310 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:29:22~11:29:24), 在原表中命中的范围为(76359~76378), 筛选结果为 20 条数据
2021-08-09 16:22:32,307 - walk - INFO - 第 312 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:29:32~11:29:35), 在原表中命中的范围为(76460~76489), 筛选结果为 30 条数据
2021-08-09 16:22:32,386 - walk - INFO - 第 313 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:29:49~11:29:52), 在原表中命中的范围为(76630~76659), 筛选结果为 30 条数据
2021-08-09 16:22:32,553 - walk - INFO - 第 315 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:31:13~11:31:18), 在原表中命中的范围为(77473~77522), 筛选结果为 50 条数据
2021-08-09 16:22:32,717 - walk - INFO - 第 318 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:33:36~11:33:38), 在原表中命中的范围为(78906~78925), 筛选结果为 20 条数据
2021-08-09 16:22:32,882 - walk - INFO - 第 320 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:33:50~11:33:53), 在原表中命中的范围为(79047~79076), 筛选结果为 30 条数据
2021-08-09 16:22:33,047 - walk - INFO - 第 322 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:33:56~11:33:57), 在原表中命中的范围为(79107~79116), 筛选结果为 10 条数据
2021-08-09 16:22:33,214 - walk - INFO - 第 324 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:34:37~11:34:38), 在原表中命中的范围为(79519~79528), 筛选结果为 10 条数据
2021-08-09 16:22:33,383 - walk - INFO - 第 326 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:35:02~11:35:05), 在原表中命中的范围为(79770~79799), 筛选结果为 30 条数据
2021-08-09 16:22:33,789 - walk - INFO - 第 329 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:39:30~11:39:31), 在原表中命中的范围为(82460~82469), 筛选结果为 10 条数据
2021-08-09 16:22:34,056 - walk - INFO - 第 331 号筛选条件(类别2)耗时 0.15 秒, 条件范围(11:39:51~11:39:54), 在原表中命中的范围为(82670~82699), 筛选结果为 30 条数据
2021-08-09 16:22:34,312 - walk - INFO - 第 333 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:40:01~11:40:04), 在原表中命中的范围为(82770~82799), 筛选结果为 30 条数据
2021-08-09 16:22:34,490 - walk - INFO - 第 335 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:41:52~11:41:56), 在原表中命中的范围为(83881~83920), 筛选结果为 40 条数据
2021-08-09 16:22:34,708 - walk - INFO - 第 337 号筛选条件(类别2)耗时 0.12 秒, 条件范围(11:42:01~11:42:05), 在原表中命中的范围为(83972~84011), 筛选结果为 40 条数据
2021-08-09 16:22:34,881 - walk - INFO - 第 339 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:42:37~11:42:38), 在原表中命中的范围为(84333~84342), 筛选结果为 10 条数据
2021-08-09 16:22:35,058 - walk - INFO - 第 341 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:42:48~11:42:52), 在原表中命中的范围为(84444~84483), 筛选结果为 40 条数据
2021-08-09 16:22:35,263 - walk - INFO - 第 343 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:45:45~11:45:49), 在原表中命中的范围为(86220~86259), 筛选结果为 40 条数据
2021-08-09 16:22:35,546 - walk - INFO - 第 346 号筛选条件(类别2)耗时 0.09 秒, 条件范围(11:47:49~11:47:59), 在原表中命中的范围为(87464~87564), 筛选结果为 101 条数据
2021-08-09 16:22:35,817 - walk - INFO - 第 349 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:56:52~11:56:59), 在原表中命中的范围为(92914~92983), 筛选结果为 70 条数据
2021-08-09 16:22:36,182 - walk - INFO - 第 354 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:57:40~11:57:46), 在原表中命中的范围为(93396~93455), 筛选结果为 60 条数据
2021-08-09 16:22:36,363 - walk - INFO - 第 356 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:57:55~11:57:57), 在原表中命中的范围为(93546~93565), 筛选结果为 20 条数据
2021-08-09 16:22:36,561 - walk - INFO - 第 358 号筛选条件(类别2)耗时 0.09 秒, 条件范围(11:59:55~12:00:01), 在原表中命中的范围为(94751~94810), 筛选结果为 60 条数据
2021-08-09 16:22:36,649 - walk - INFO - 第 360 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:07:42~12:07:45), 在原表中命中的范围为(99437~99466), 筛选结果为 30 条数据
2021-08-09 16:22:36,833 - walk - INFO - 第 362 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:07:50~12:07:53), 在原表中命中的范围为(99517~99546), 筛选结果为 30 条数据
2021-08-09 16:22:37,011 - walk - INFO - 第 365 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:09:35~12:09:38), 在原表中命中的范围为(100570~100599), 筛选结果为 30 条数据
2021-08-09 16:22:37,194 - walk - INFO - 第 367 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:09:56~12:09:58), 在原表中命中的范围为(100780~100800), 筛选结果为 21 条数据
2021-08-09 16:22:37,375 - walk - INFO - 第 369 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:10:15~12:10:17), 在原表中命中的范围为(100971~100990), 筛选结果为 20 条数据
2021-08-09 16:22:37,649 - walk - INFO - 第 373 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:12:41~12:12:43), 在原表中命中的范围为(102437~102456), 筛选结果为 20 条数据
2021-08-09 16:22:37,844 - walk - INFO - 第 375 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:12:47~12:12:48), 在原表中命中的范围为(102497~102506), 筛选结果为 10 条数据
2021-08-09 16:22:38,103 - walk - INFO - 第 378 号筛选条件(类别2)耗时 0.12 秒, 条件范围(12:13:44~12:13:48), 在原表中命中的范围为(103069~103108), 筛选结果为 40 条数据
2021-08-09 16:22:38,314 - walk - INFO - 第 380 号筛选条件(类别2)耗时 0.1 秒, 条件范围(12:13:56~12:13:58), 在原表中命中的范围为(103189~103208), 筛选结果为 20 条数据
2021-08-09 16:22:38,614 - walk - INFO - 第 383 号筛选条件(类别2)耗时 0.1 秒, 条件范围(12:14:46~12:14:52), 在原表中命中的范围为(103691~103750), 筛选结果为 60 条数据
2021-08-09 16:22:38,980 - walk - INFO - 第 387 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:16:21~12:16:24), 在原表中命中的范围为(104644~104673), 筛选结果为 30 条数据
2021-08-09 16:22:39,255 - walk - INFO - 第 390 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:33~12:17:34), 在原表中命中的范围为(105365~105374), 筛选结果为 10 条数据
2021-08-09 16:22:39,341 - walk - INFO - 第 391 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:42~12:17:44), 在原表中命中的范围为(105456~105475), 筛选结果为 20 条数据
2021-08-09 16:22:39,519 - walk - INFO - 第 393 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:47~12:17:53), 在原表中命中的范围为(105506~105565), 筛选结果为 60 条数据
2021-08-09 16:22:39,849 - walk - INFO - 第 399 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:19:40~12:19:46), 在原表中命中的范围为(106640~106699), 筛选结果为 60 条数据
2021-08-09 16:22:40,041 - walk - INFO - 第 401 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:20:09~12:20:10), 在原表中命中的范围为(106931~106940), 筛选结果为 10 条数据
2021-08-09 16:22:40,335 - walk - INFO - 第 405 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:28:04~12:28:12), 在原表中命中的范围为(111697~111776), 筛选结果为 80 条数据
2021-08-09 16:22:40,525 - walk - INFO - 第 407 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:29:22~12:29:24), 在原表中命中的范围为(112479~112499), 筛选结果为 21 条数据
2021-08-09 16:22:40,721 - walk - INFO - 第 409 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:32:05~12:32:09), 在原表中命中的范围为(114115~114155), 筛选结果为 41 条数据
2021-08-09 16:22:41,019 - walk - INFO - 第 412 号筛选条件(类别2)耗时 0.11 秒, 条件范围(12:51:59~12:52:00), 在原表中命中的范围为(126097~126106), 筛选结果为 10 条数据
2021-08-09 16:22:41,105 - walk - INFO - 第 413 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:52:19~12:52:23), 在原表中命中的范围为(126298~126337), 筛选结果为 40 条数据
2021-08-09 16:22:41,311 - walk - INFO - 第 415 号筛选条件(类别2)耗时 0.1 秒, 条件范围(12:53:59~12:54:03), 在原表中命中的范围为(127301~127340), 筛选结果为 40 条数据
2021-08-09 16:22:41,584 - walk - INFO - 第 418 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:54:46~12:54:51), 在原表中命中的范围为(127773~127822), 筛选结果为 50 条数据
2021-08-09 16:22:41,775 - walk - INFO - 第 420 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:56:07~12:56:11), 在原表中命中的范围为(128582~128621), 筛选结果为 40 条数据
2021-08-09 16:22:41,862 - walk - INFO - 第 421 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:56:33~12:56:35), 在原表中命中的范围为(128832~128840), 筛选结果为 9 条数据
2021-08-09 16:22:41,976 - walk - INFO - 第 422 号筛选条件(类别2)耗时 0.11 秒, 条件范围(12:56:48~12:56:51), 在原表中命中的范围为(128930~128959), 筛选结果为 30 条数据
2021-08-09 16:22:42,312 - walk - INFO - 第 425 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:58:03~12:58:04), 在原表中命中的范围为(129682~129691), 筛选结果为 10 条数据
2021-08-09 16:22:42,403 - walk - INFO - 第 426 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:58:11~12:58:13), 在原表中命中的范围为(129762~129782), 筛选结果为 21 条数据
2021-08-09 16:22:42,773 - walk - INFO - 第 429 号筛选条件(类别2)耗时 0.09 秒, 条件范围(13:00:22~13:00:32), 在原表中命中的范围为(131072~131172), 筛选结果为 101 条数据
2021-08-09 16:22:42,860 - walk - INFO - 第 430 号筛选条件(类别2)耗时 0.08 秒, 条件范围(13:00:41~13:00:44), 在原表中命中的范围为(131260~131289), 筛选结果为 30 条数据
2021-08-09 16:22:43,058 - walk - INFO - 第 432 号筛选条件(类别2)耗时 0.09 秒, 条件范围(13:02:23~13:02:26), 在原表中命中的范围为(132271~132300), 筛选结果为 30 条数据
2021-08-09 16:22:43,340 - walk - INFO - 第 435 号筛选条件(类别2)耗时 0.09 秒, 条件范围(13:02:52~13:03:09), 在原表中命中的范围为(132561~132731), 筛选结果为 171 条数据
2021-08-09 16:22:44,320 - walk - INFO - 第 442 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:02~14:07:05), 在原表中命中的范围为(170644~170673), 筛选结果为 30 条数据
2021-08-09 16:22:44,519 - walk - INFO - 第 444 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:23~14:07:26), 在原表中命中的范围为(170854~170884), 筛选结果为 31 条数据
2021-08-09 16:22:44,836 - walk - INFO - 第 447 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:07:50~14:07:53), 在原表中命中的范围为(171125~171155), 筛选结果为 31 条数据
2021-08-09 16:22:45,096 - walk - INFO - 第 450 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:13:58~14:14:03), 在原表中命中的范围为(174819~174868), 筛选结果为 50 条数据
2021-08-09 16:22:45,389 - walk - INFO - 第 452 号筛选条件(类别2)耗时 0.11 秒, 条件范围(14:14:09~14:14:14), 在原表中命中的范围为(174929~174979), 筛选结果为 51 条数据
2021-08-09 16:22:45,734 - walk - INFO - 第 455 号筛选条件(类别2)耗时 0.11 秒, 条件范围(14:14:47~14:14:47), 在原表中命中的范围为(170000~170000), 筛选结果为 0 条数据
2021-08-09 16:22:45,959 - walk - INFO - 第 457 号筛选条件(类别2)耗时 0.12 秒, 条件范围(14:15:00~14:15:02), 在原表中命中的范围为(175441~175460), 筛选结果为 20 条数据
2021-08-09 16:22:46,156 - walk - INFO - 第 459 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:15:10~14:15:14), 在原表中命中的范围为(175542~175581), 筛选结果为 40 条数据
2021-08-09 16:22:46,445 - walk - INFO - 第 463 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:16:07~14:16:11), 在原表中命中的范围为(176114~176153), 筛选结果为 40 条数据
2021-08-09 16:22:46,643 - walk - INFO - 第 465 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:19~14:16:21), 在原表中命中的范围为(176234~176253), 筛选结果为 20 条数据
2021-08-09 16:22:46,839 - walk - INFO - 第 467 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:23~14:16:24), 在原表中命中的范围为(176274~176283), 筛选结果为 10 条数据
2021-08-09 16:22:47,045 - walk - INFO - 第 469 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:49~14:16:54), 在原表中命中的范围为(176535~176584), 筛选结果为 50 条数据
2021-08-09 16:22:47,258 - walk - INFO - 第 471 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:16:57~14:16:58), 在原表中命中的范围为(176616~176625), 筛选结果为 10 条数据
2021-08-09 16:22:47,457 - walk - INFO - 第 474 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:18:06~14:18:12), 在原表中命中的范围为(177308~177367), 筛选结果为 60 条数据
2021-08-09 16:22:47,686 - walk - INFO - 第 476 号筛选条件(类别2)耗时 0.11 秒, 条件范围(14:18:24~14:18:27), 在原表中命中的范围为(177489~177518), 筛选结果为 30 条数据
2021-08-09 16:22:47,781 - walk - INFO - 第 477 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:18:32~14:18:37), 在原表中命中的范围为(177569~177618), 筛选结果为 50 条数据
2021-08-09 16:22:47,975 - walk - INFO - 第 480 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:22:09~14:22:16), 在原表中命中的范围为(179747~179816), 筛选结果为 70 条数据
2021-08-09 16:22:48,259 - walk - INFO - 第 482 号筛选条件(类别2)耗时 0.11 秒, 条件范围(14:22:58~14:23:04), 在原表中命中的范围为(180239~180298), 筛选结果为 60 条数据
2021-08-09 16:22:48,457 - walk - INFO - 第 485 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:24:12~14:24:15), 在原表中命中的范围为(180981~181010), 筛选结果为 30 条数据
2021-08-09 16:22:48,697 - walk - INFO - 第 487 号筛选条件(类别2)耗时 0.12 秒, 条件范围(14:24:46~14:24:48), 在原表中命中的范围为(181322~181342), 筛选结果为 21 条数据
2021-08-09 16:22:48,944 - walk - INFO - 第 489 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:25:35~14:25:36), 在原表中命中的范围为(181814~181823), 筛选结果为 10 条数据
2021-08-09 16:22:49,273 - walk - INFO - 第 492 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:34:23~15:34:27), 在原表中命中的范围为(222177~222216), 筛选结果为 40 条数据
2021-08-09 16:22:49,481 - walk - INFO - 第 494 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:34:45~15:34:49), 在原表中命中的范围为(222374~222413), 筛选结果为 40 条数据
2021-08-09 16:22:49,796 - walk - INFO - 第 497 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:37:02~15:37:03), 在原表中命中的范围为(223706~223715), 筛选结果为 10 条数据
2021-08-09 16:22:49,888 - walk - INFO - 第 498 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:37:06~15:37:07), 在原表中命中的范围为(220000~220000), 筛选结果为 0 条数据
2021-08-09 16:22:50,613 - walk - INFO - 第 505 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:23~15:39:25), 在原表中命中的范围为(225006~225025), 筛选结果为 20 条数据
2021-08-09 16:22:50,709 - walk - INFO - 第 506 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:27~15:39:29), 在原表中命中的范围为(225046~225065), 筛选结果为 20 条数据
2021-08-09 16:22:50,906 - walk - INFO - 第 508 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:34~15:39:35), 在原表中命中的范围为(225117~225125), 筛选结果为 9 条数据
2021-08-09 16:22:51,225 - walk - INFO - 第 513 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:41:43~15:41:47), 在原表中命中的范围为(226384~226420), 筛选结果为 37 条数据
2021-08-09 16:22:51,635 - walk - INFO - 第 517 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:42:26~15:42:34), 在原表中命中的范围为(226807~226886), 筛选结果为 80 条数据
2021-08-09 16:22:51,838 - walk - INFO - 第 519 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:43:01~15:43:04), 在原表中命中的范围为(227158~227187), 筛选结果为 30 条数据
2021-08-09 16:22:52,242 - walk - INFO - 第 523 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:45:23~15:45:26), 在原表中命中的范围为(228297~228325), 筛选结果为 29 条数据
2021-08-09 16:22:52,444 - walk - INFO - 第 525 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:46:16~15:46:17), 在原表中命中的范围为(228825~228834), 筛选结果为 10 条数据
2021-08-09 16:22:52,648 - walk - INFO - 第 527 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:46:38~15:46:40), 在原表中命中的范围为(229045~229064), 筛选结果为 20 条数据
2021-08-09 16:22:52,851 - walk - INFO - 第 529 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:47:49~15:47:50), 在原表中命中的范围为(229725~229734), 筛选结果为 10 条数据
2021-08-09 16:22:53,053 - walk - INFO - 第 531 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:03~15:48:07), 在原表中命中的范围为(229863~229903), 筛选结果为 41 条数据
2021-08-09 16:22:53,409 - walk - INFO - 第 534 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:20~15:48:23), 在原表中命中的范围为(230034~230062), 筛选结果为 29 条数据
2021-08-09 16:22:53,610 - walk - INFO - 第 536 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:31~15:48:39), 在原表中命中的范围为(230141~230220), 筛选结果为 80 条数据
2021-08-09 16:22:53,821 - walk - INFO - 第 538 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:49:28~15:49:29), 在原表中命中的范围为(230712~230721), 筛选结果为 10 条数据
2021-08-09 16:22:54,337 - walk - INFO - 第 542 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:00:18~16:00:19), 在原表中命中的范围为(236953~236962), 筛选结果为 10 条数据
2021-08-09 16:22:54,659 - walk - INFO - 第 544 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:07:25~16:07:28), 在原表中命中的范围为(241178~241207), 筛选结果为 30 条数据
2021-08-09 16:22:55,004 - walk - INFO - 第 547 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:19~16:11:21), 在原表中命中的范围为(243519~243538), 筛选结果为 20 条数据
2021-08-09 16:22:55,214 - walk - INFO - 第 549 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:38~16:11:40), 在原表中命中的范围为(243709~243728), 筛选结果为 20 条数据
2021-08-09 16:22:55,427 - walk - INFO - 第 551 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:11:45~16:11:49), 在原表中命中的范围为(243779~243819), 筛选结果为 41 条数据
2021-08-09 16:22:55,650 - walk - INFO - 第 553 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:14:44~16:14:47), 在原表中命中的范围为(245494~245523), 筛选结果为 30 条数据
2021-08-09 16:22:55,982 - walk - INFO - 第 556 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:15:41~16:15:49), 在原表中命中的范围为(246055~246134), 筛选结果为 80 条数据
2021-08-09 16:22:56,208 - walk - INFO - 第 558 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:17:35~16:17:36), 在原表中命中的范围为(247175~247184), 筛选结果为 10 条数据
2021-08-09 16:22:56,413 - walk - INFO - 第 560 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:17:47~16:17:48), 在原表中命中的范围为(247295~247305), 筛选结果为 11 条数据
2021-08-09 16:22:56,636 - walk - INFO - 第 562 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:40:30~16:40:33), 在原表中命中的范围为(260904~260932), 筛选结果为 29 条数据
2021-08-09 16:22:56,858 - walk - INFO - 第 564 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:41:01~16:41:05), 在原表中命中的范围为(261211~261248), 筛选结果为 38 条数据
2021-08-09 16:22:57,191 - walk - INFO - 第 569 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:45:49~16:45:55), 在原表中命中的范围为(264092~264152), 筛选结果为 61 条数据
2021-08-09 16:22:57,487 - walk - INFO - 第 571 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:46:10~16:46:13), 在原表中命中的范围为(264303~264332), 筛选结果为 30 条数据
2021-08-09 16:22:57,621 - walk - INFO - 第 572 号筛选条件(类别2)耗时 0.13 秒, 条件范围(16:46:32~16:46:35), 在原表中命中的范围为(264524~264553), 筛选结果为 30 条数据
2021-08-09 16:22:57,964 - walk - INFO - 第 574 号筛选条件(类别2)耗时 0.13 秒, 条件范围(16:47:12~16:47:15), 在原表中命中的范围为(264925~264954), 筛选结果为 30 条数据
2021-08-09 16:22:58,204 - walk - INFO - 第 576 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:47:22~16:47:24), 在原表中命中的范围为(265026~265045), 筛选结果为 20 条数据
2021-08-09 16:22:58,705 - walk - INFO - 第 582 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:49:09~16:49:10), 在原表中命中的范围为(266100~266109), 筛选结果为 10 条数据
2021-08-09 16:22:59,316 - walk - INFO - 第 587 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:49:47~16:49:49), 在原表中命中的范围为(266481~266500), 筛选结果为 20 条数据
2021-08-09 16:22:59,563 - walk - INFO - 第 589 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:49:56~16:49:57), 在原表中命中的范围为(266571~266580), 筛选结果为 10 条数据
2021-08-09 16:22:59,700 - walk - INFO - 第 590 号筛选条件(类别2)耗时 0.13 秒, 条件范围(16:50:00~16:50:07), 在原表中命中的范围为(266612~266681), 筛选结果为 70 条数据
2021-08-09 16:23:00,083 - walk - INFO - 第 595 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:53:12~16:53:13), 在原表中命中的范围为(268538~268547), 筛选结果为 10 条数据
2021-08-09 16:23:00,180 - walk - INFO - 第 596 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:53:16~16:53:25), 在原表中命中的范围为(268578~268667), 筛选结果为 90 条数据
2021-08-09 16:23:00,410 - walk - INFO - 第 598 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:53:50~16:53:51), 在原表中命中的范围为(268919~268928), 筛选结果为 10 条数据
2021-08-09 16:23:00,805 - walk - INFO - 第 601 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:54:06~16:54:15), 在原表中命中的范围为(269080~269169), 筛选结果为 90 条数据
