2021-08-08 21:11:47,058 - log - INFO - 
2021-08-09 13:31:41,171 - log - INFO - 第 399 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 211 条数据
2021-08-09 13:31:41,337 - log - INFO - 第 400 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 10 条数据
2021-08-09 13:31:41,509 - log - INFO - 第 401 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 782 条数据
2021-08-09 13:31:41,681 - log - INFO - 第 403 号筛选条件(类别1)耗时 0.15 秒, 筛选结果为 111 条数据
2021-08-09 13:31:41,851 - log - INFO - 第 404 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 80 条数据
2021-08-09 13:31:42,020 - log - INFO - 第 405 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 502 条数据
2021-08-09 13:31:42,194 - log - INFO - 第 406 号筛选条件(类别2)耗时 0.16 秒, 筛选结果为 21 条数据
2021-08-09 13:31:42,391 - log - INFO - 第 407 号筛选条件(类别1)耗时 0.19 秒, 筛选结果为 1585 条数据
2021-08-09 13:31:42,558 - log - INFO - 第 408 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 41 条数据
2021-08-09 13:31:42,702 - log - INFO - 第 409 号筛选条件(类别1)耗时 0.14 秒, 筛选结果为 241 条数据
2021-08-09 13:31:42,808 - log - INFO - 第 410 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:42,946 - log - INFO - 第 411 号筛选条件(类别2)耗时 0.12 秒, 筛选结果为 10 条数据
2021-08-09 13:31:43,035 - log - INFO - 第 412 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-09 13:31:43,139 - log - INFO - 第 413 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 270 条数据
2021-08-09 13:31:43,235 - log - INFO - 第 414 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-09 13:31:43,322 - log - INFO - 第 415 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-09 13:31:43,421 - log - INFO - 第 416 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 332 条数据
2021-08-09 13:31:43,514 - log - INFO - 第 417 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-09 13:31:43,606 - log - INFO - 第 418 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 739 条数据
2021-08-09 13:31:43,701 - log - INFO - 第 419 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-09 13:31:43,800 - log - INFO - 第 420 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 9 条数据
2021-08-09 13:31:43,885 - log - INFO - 第 421 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 30 条数据
2021-08-09 13:31:44,004 - log - INFO - 第 422 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 100 条数据
2021-08-09 13:31:44,175 - log - INFO - 第 423 号筛选条件(类别1)耗时 0.15 秒, 筛选结果为 150 条数据
2021-08-09 13:31:44,283 - log - INFO - 第 424 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:44,382 - log - INFO - 第 425 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 21 条数据
2021-08-09 13:31:44,601 - log - INFO - 第 426 号筛选条件(类别1)耗时 0.21 秒, 筛选结果为 522 条数据
2021-08-09 13:31:44,737 - log - INFO - 第 427 号筛选条件(类别1)耗时 0.12 秒, 筛选结果为 190 条数据
2021-08-09 13:31:44,925 - log - INFO - 第 428 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 101 条数据
2021-08-09 13:31:45,036 - log - INFO - 第 429 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 30 条数据
2021-08-09 13:31:45,213 - log - INFO - 第 430 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 650 条数据
2021-08-09 13:31:45,387 - log - INFO - 第 431 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 30 条数据
2021-08-09 13:31:45,552 - log - INFO - 第 432 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 70 条数据
2021-08-09 13:31:45,725 - log - INFO - 第 433 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 61 条数据
2021-08-09 13:31:45,900 - log - INFO - 第 434 号筛选条件(类别2)耗时 0.16 秒, 筛选结果为 171 条数据
2021-08-09 13:31:46,014 - log - INFO - 第 435 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 512 条数据
2021-08-09 13:31:46,138 - log - INFO - 第 436 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 151 条数据
2021-08-09 13:31:46,279 - log - INFO - 第 437 号筛选条件(类别1)耗时 0.13 秒, 筛选结果为 813 条数据
2021-08-09 13:31:46,458 - log - INFO - 第 438 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 321 条数据
2021-08-09 13:31:46,596 - log - INFO - 第 439 号筛选条件(类别1)耗时 0.12 秒, 筛选结果为 50 条数据
2021-08-09 13:31:46,776 - log - INFO - 第 440 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 1004 条数据
2021-08-09 13:31:46,878 - log - INFO - 第 441 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:46,969 - log - INFO - 第 442 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 150 条数据
2021-08-09 13:31:47,070 - log - INFO - 第 443 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 31 条数据
2021-08-09 13:31:47,160 - log - INFO - 第 444 号筛选条件(类别3)耗时 0.09 秒, 筛选结果为 180 条数据
2021-08-09 13:31:47,254 - log - INFO - 第 445 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:47,353 - log - INFO - 第 446 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 31 条数据
2021-08-09 13:31:47,445 - log - INFO - 第 448 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:47,545 - log - INFO - 第 449 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-09 13:31:47,633 - log - INFO - 第 450 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 40 条数据
2021-08-09 13:31:47,734 - log - INFO - 第 451 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 51 条数据
2021-08-09 13:31:47,823 - log - INFO - 第 452 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 170 条数据
2021-08-09 13:31:47,922 - log - INFO - 第 453 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 111 条数据
2021-08-09 13:31:48,020 - log - INFO - 第 454 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 0 条数据
2021-08-09 13:31:48,110 - log - INFO - 第 455 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 70 条数据
2021-08-09 13:31:48,210 - log - INFO - 第 456 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:48,298 - log - INFO - 第 457 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 61 条数据
2021-08-09 13:31:48,399 - log - INFO - 第 458 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:48,490 - log - INFO - 第 459 号筛选条件(类别3)耗时 0.09 秒, 筛选结果为 130 条数据
2021-08-09 13:31:48,580 - log - INFO - 第 460 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 71 条数据
2021-08-09 13:31:48,679 - log - INFO - 第 462 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:48,771 - log - INFO - 第 463 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-09 13:31:48,870 - log - INFO - 第 464 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:48,958 - log - INFO - 第 465 号筛选条件(类别1)耗时 0.08 秒, 筛选结果为 0 条数据
2021-08-09 13:31:49,056 - log - INFO - 第 466 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-09 13:31:49,147 - log - INFO - 第 467 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 221 条数据
2021-08-09 13:31:49,248 - log - INFO - 第 468 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 50 条数据
2021-08-09 13:31:49,338 - log - INFO - 第 469 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:49,437 - log - INFO - 第 470 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 10 条数据
2021-08-09 13:31:49,526 - log - INFO - 第 471 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 0 条数据
2021-08-09 13:31:49,627 - log - INFO - 第 473 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-09 13:31:49,716 - log - INFO - 第 474 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 101 条数据
2021-08-09 13:31:49,818 - log - INFO - 第 475 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:49,907 - log - INFO - 第 476 号筛选条件(类别2)耗时 0.08 秒, 筛选结果为 50 条数据
2021-08-09 13:31:49,997 - log - INFO - 第 478 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:50,096 - log - INFO - 第 479 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 70 条数据
2021-08-09 13:31:50,252 - log - INFO - 第 480 号筛选条件(类别1)耗时 0.15 秒, 筛选结果为 311 条数据
2021-08-09 13:31:50,363 - log - INFO - 第 481 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 60 条数据
2021-08-09 13:31:50,454 - log - INFO - 第 483 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:50,553 - log - INFO - 第 484 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:50,647 - log - INFO - 第 485 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 291 条数据
2021-08-09 13:31:50,747 - log - INFO - 第 486 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 21 条数据
2021-08-09 13:31:50,840 - log - INFO - 第 487 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 441 条数据
2021-08-09 13:31:50,944 - log - INFO - 第 488 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:51,037 - log - INFO - 第 489 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 291 条数据
2021-08-09 13:31:51,146 - log - INFO - 第 490 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 549 条数据
2021-08-09 13:31:51,250 - log - INFO - 第 491 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:51,345 - log - INFO - 第 492 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 140 条数据
2021-08-09 13:31:51,451 - log - INFO - 第 493 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:51,549 - log - INFO - 第 494 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 319 条数据
2021-08-09 13:31:51,661 - log - INFO - 第 495 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 898 条数据
2021-08-09 13:31:51,768 - log - INFO - 第 496 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:51,860 - log - INFO - 第 497 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 0 条数据
2021-08-09 13:31:51,954 - log - INFO - 第 498 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 80 条数据
2021-08-09 13:31:52,058 - log - INFO - 第 499 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 67 条数据
2021-08-09 13:31:52,162 - log - INFO - 第 500 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 106 条数据
2021-08-09 13:31:52,272 - log - INFO - 第 501 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 621 条数据
2021-08-09 13:31:52,377 - log - INFO - 第 502 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:52,481 - log - INFO - 第 503 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 59 条数据
2021-08-09 13:31:52,584 - log - INFO - 第 504 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:52,677 - log - INFO - 第 505 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:52,780 - log - INFO - 第 506 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 31 条数据
2021-08-09 13:31:52,885 - log - INFO - 第 507 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 9 条数据
2021-08-09 13:31:52,984 - log - INFO - 第 508 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 707 条数据
2021-08-09 13:31:53,090 - log - INFO - 第 510 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-09 13:31:53,194 - log - INFO - 第 512 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 37 条数据
2021-08-09 13:31:53,291 - log - INFO - 第 513 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 186 条数据
2021-08-09 13:31:53,395 - log - INFO - 第 514 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-09 13:31:53,498 - log - INFO - 第 515 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 21 条数据
2021-08-09 13:31:53,603 - log - INFO - 第 516 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 80 条数据
2021-08-09 13:31:53,700 - log - INFO - 第 517 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 241 条数据
2021-08-09 13:31:53,806 - log - INFO - 第 518 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:53,898 - log - INFO - 第 519 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:54,001 - log - INFO - 第 520 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 0 条数据
2021-08-09 13:31:54,105 - log - INFO - 第 521 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 29 条数据
2021-08-09 13:31:54,210 - log - INFO - 第 522 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 29 条数据
2021-08-09 13:31:54,309 - log - INFO - 第 523 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 469 条数据
2021-08-09 13:31:54,414 - log - INFO - 第 524 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:54,511 - log - INFO - 第 525 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 180 条数据
2021-08-09 13:31:54,619 - log - INFO - 第 526 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:54,718 - log - INFO - 第 527 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 610 条数据
2021-08-09 13:31:54,824 - log - INFO - 第 528 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:54,917 - log - INFO - 第 529 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 98 条数据
2021-08-09 13:31:55,027 - log - INFO - 第 530 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 41 条数据
2021-08-09 13:31:55,120 - log - INFO - 第 531 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 40 条数据
2021-08-09 13:31:55,290 - log - INFO - 第 532 号筛选条件(类别3)耗时 0.15 秒, 筛选结果为 50 条数据
2021-08-09 13:31:55,385 - log - INFO - 第 533 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 29 条数据
2021-08-09 13:31:55,478 - log - INFO - 第 534 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 58 条数据
2021-08-09 13:31:55,584 - log - INFO - 第 535 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 80 条数据
2021-08-09 13:31:55,685 - log - INFO - 第 536 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 471 条数据
2021-08-09 13:31:55,791 - log - INFO - 第 537 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:55,956 - log - INFO - 第 538 号筛选条件(类别1)耗时 0.16 秒, 筛选结果为 5671 条数据
2021-08-09 13:31:56,069 - log - INFO - 第 539 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 249 条数据
2021-08-09 13:31:56,177 - log - INFO - 第 540 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 149 条数据
2021-08-09 13:31:56,283 - log - INFO - 第 541 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:56,490 - log - INFO - 第 542 号筛选条件(类别1)耗时 0.2 秒, 筛选结果为 4185 条数据
2021-08-09 13:31:56,600 - log - INFO - 第 543 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:56,697 - log - INFO - 第 544 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 111 条数据
2021-08-09 13:31:56,827 - log - INFO - 第 545 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 2109 条数据
2021-08-09 13:31:56,937 - log - INFO - 第 546 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:57,034 - log - INFO - 第 547 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 130 条数据
2021-08-09 13:31:57,143 - log - INFO - 第 548 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 20 条数据
2021-08-09 13:31:57,239 - log - INFO - 第 549 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:57,349 - log - INFO - 第 550 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 41 条数据
2021-08-09 13:31:57,460 - log - INFO - 第 551 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 1644 条数据
2021-08-09 13:31:57,570 - log - INFO - 第 552 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:57,664 - log - INFO - 第 553 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 90 条数据
2021-08-09 13:31:57,776 - log - INFO - 第 554 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 235 条数据
2021-08-09 13:31:57,886 - log - INFO - 第 555 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 80 条数据
2021-08-09 13:31:57,991 - log - INFO - 第 556 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 1020 条数据
2021-08-09 13:31:58,103 - log - INFO - 第 557 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:31:58,199 - log - INFO - 第 558 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 60 条数据
2021-08-09 13:31:58,309 - log - INFO - 第 559 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 11 条数据
2021-08-09 13:31:58,406 - log - INFO - 第 560 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:58,517 - log - INFO - 第 561 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 29 条数据
2021-08-09 13:31:58,620 - log - INFO - 第 562 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 258 条数据
2021-08-09 13:31:58,744 - log - INFO - 第 563 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 38 条数据
2021-08-09 13:31:58,862 - log - INFO - 第 564 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 40 条数据
2021-08-09 13:31:58,997 - log - INFO - 第 566 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 70 条数据
2021-08-09 13:31:59,194 - log - INFO - 第 568 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 61 条数据
2021-08-09 13:31:59,354 - log - INFO - 第 569 号筛选条件(类别1)耗时 0.15 秒, 筛选结果为 30 条数据
2021-08-09 13:31:59,468 - log - INFO - 第 570 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:59,568 - log - INFO - 第 571 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 30 条数据
2021-08-09 13:31:59,665 - log - INFO - 第 572 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:59,778 - log - INFO - 第 573 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 30 条数据
2021-08-09 13:31:59,917 - log - INFO - 第 574 号筛选条件(类别1)耗时 0.13 秒, 筛选结果为 50 条数据
2021-08-09 13:32:00,051 - log - INFO - 第 575 号筛选条件(类别2)耗时 0.11 秒, 筛选结果为 20 条数据
2021-08-09 13:32:00,179 - log - INFO - 第 576 号筛选条件(类别1)耗时 0.12 秒, 筛选结果为 150 条数据
2021-08-09 13:32:00,313 - log - INFO - 第 577 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 50 条数据
2021-08-09 13:32:00,436 - log - INFO - 第 579 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 40 条数据
2021-08-09 13:32:00,552 - log - INFO - 第 581 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 10 条数据
2021-08-09 13:32:00,655 - log - INFO - 第 582 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 10 条数据
2021-08-09 13:32:00,775 - log - INFO - 第 583 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 90 条数据
2021-08-09 13:32:00,892 - log - INFO - 第 584 号筛选条件(类别3)耗时 0.09 秒, 筛选结果为 141 条数据
2021-08-09 13:32:00,988 - log - INFO - 第 585 号筛选条件(类别1)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:32:01,180 - log - INFO - 第 586 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 20 条数据
2021-08-09 13:32:01,292 - log - INFO - 第 587 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 50 条数据
2021-08-09 13:32:01,470 - log - INFO - 第 588 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 10 条数据
2021-08-09 13:32:01,687 - log - INFO - 第 589 号筛选条件(类别2)耗时 0.21 秒, 筛选结果为 70 条数据
2021-08-09 13:32:01,806 - log - INFO - 第 591 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 40 条数据
2021-08-09 13:32:01,933 - log - INFO - 第 593 号筛选条件(类别1)耗时 0.11 秒, 筛选结果为 41 条数据
2021-08-09 13:32:02,051 - log - INFO - 第 594 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 10 条数据
2021-08-09 13:32:02,222 - log - INFO - 第 595 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 90 条数据
2021-08-09 13:32:02,436 - log - INFO - 第 596 号筛选条件(类别1)耗时 0.21 秒, 筛选结果为 231 条数据
2021-08-09 13:32:02,647 - log - INFO - 第 597 号筛选条件(类别2)耗时 0.18 秒, 筛选结果为 10 条数据
2021-08-09 13:32:02,829 - log - INFO - 第 598 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 20 条数据
2021-08-09 13:32:03,041 - log - INFO - 第 599 号筛选条件(类别1)耗时 0.19 秒, 筛选结果为 90 条数据
2021-08-09 13:32:03,301 - log - INFO - 第 600 号筛选条件(类别2)耗时 0.22 秒, 筛选结果为 90 条数据
2021-08-09 13:32:03,485 - log - INFO - 第 601 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 10 条数据
2021-08-09 13:32:03,683 - log - INFO - 第 603 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 40 条数据
2021-08-09 13:32:03,882 - log - INFO - 第 604 号筛选条件(类别3)耗时 0.18 秒, 筛选结果为 90 条数据
2021-08-09 13:32:04,050 - log - INFO - 第 605 号筛选条件(类别2)耗时 0.16 秒, 筛选结果为 20 条数据
2021-08-09 13:32:04,252 - log - INFO - 第 607 号筛选条件(类别2)耗时 0.19 秒, 筛选结果为 19 条数据
2021-08-09 13:32:04,513 - log - INFO - 第 608 号筛选条件(类别1)耗时 0.25 秒, 筛选结果为 20 条数据
2021-08-09 13:32:04,782 - log - INFO - 第 609 号筛选条件(类别2)耗时 0.21 秒, 筛选结果为 30 条数据
2021-08-09 13:32:04,983 - log - INFO - 第 610 号筛选条件(类别3)耗时 0.19 秒, 筛选结果为 91 条数据
2021-08-09 13:32:05,219 - log - INFO - 第 611 号筛选条件(类别1)耗时 0.23 秒, 筛选结果为 30 条数据
2021-08-09 13:32:05,427 - log - INFO - 第 612 号筛选条件(类别2)耗时 0.18 秒, 筛选结果为 90 条数据
2021-08-09 13:32:05,640 - log - INFO - 第 613 号筛选条件(类别1)耗时 0.21 秒, 筛选结果为 30 条数据
2021-08-09 13:32:05,878 - log - INFO - 第 614 号筛选条件(类别2)耗时 0.21 秒, 筛选结果为 20 条数据
2021-08-09 13:32:06,059 - log - INFO - 第 616 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 10 条数据
2021-08-09 13:32:06,250 - log - INFO - 第 617 号筛选条件(类别1)耗时 0.18 秒, 筛选结果为 10 条数据
2021-08-09 13:32:06,444 - log - INFO - 第 618 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 80 条数据
2021-08-09 13:32:06,645 - log - INFO - 第 619 号筛选条件(类别1)耗时 0.19 秒, 筛选结果为 993 条数据
2021-08-09 13:32:06,848 - log - INFO - 第 620 号筛选条件(类别1)耗时 0.18 秒, 筛选结果为 361 条数据
2021-08-09 13:32:07,043 - log - INFO - 第 621 号筛选条件(类别1)耗时 0.17 秒, 筛选结果为 100 条数据
2021-08-09 13:32:07,198 - log - INFO - 第 622 号筛选条件(类别1)耗时 0.13 秒, 筛选结果为 171 条数据
2021-08-09 13:32:07,364 - log - INFO - 第 623 号筛选条件(类别2)耗时 0.15 秒, 筛选结果为 30 条数据
2021-08-09 13:32:07,518 - log - INFO - 第 625 号筛选条件(类别2)耗时 0.14 秒, 筛选结果为 10 条数据
2021-08-09 13:32:07,622 - log - INFO - 第 626 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 191 条数据
2021-08-09 13:32:07,740 - log - INFO - 第 627 号筛选条件(类别2)耗时 0.1 秒, 筛选结果为 70 条数据
2021-08-09 13:32:07,934 - log - INFO - 第 628 号筛选条件(类别3)耗时 0.19 秒, 筛选结果为 161 条数据
2021-08-09 13:32:08,070 - log - INFO - 第 630 号筛选条件(类别1)耗时 0.13 秒, 筛选结果为 911 条数据
2021-08-09 13:32:08,228 - log - INFO - 第 631 号筛选条件(类别1)耗时 0.14 秒, 筛选结果为 130 条数据
2021-08-09 13:32:08,387 - log - INFO - 第 632 号筛选条件(类别2)耗时 0.13 秒, 筛选结果为 40 条数据
2021-08-09 13:32:08,487 - log - INFO - 第 633 号筛选条件(类别1)耗时 0.1 秒, 筛选结果为 20 条数据
2021-08-09 13:32:08,602 - log - INFO - 第 634 号筛选条件(类别2)耗时 0.09 秒, 筛选结果为 10 条数据
2021-08-09 13:32:08,729 - log - INFO - 第 636 号筛选条件(类别2)耗时 0.12 秒, 筛选结果为 40 条数据
2021-08-09 13:32:08,868 - log - INFO - 第 637 号筛选条件(类别1)耗时 0.13 秒, 筛选结果为 10 条数据
2021-08-09 13:32:09,070 - log - INFO - 第 638 号筛选条件(类别2)耗时 0.17 秒, 筛选结果为 40 条数据
2021-08-09 13:32:09,254 - log - INFO - 第 639 号筛选条件(类别2)耗时 0.18 秒, 筛选结果为 60 条数据
